position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
35,UCt3NmQ5Xwm2qeQ6wUrzhS6Q,"p for python","https://www.youtube.com/c/pforpython Sooch ko badloo nazarey badal jatey hai",2015-08-17T05:26:34Z,,IN,73494,437,302,https://yt3.ggpht.com/LZJCkuDoL6KeUlp7BlYSv5kxB3pjkN1o5y5uA-R4b-QzVONOLIRTYEMCVWoW4mi9uxOV_mO9OQ=s800-c-k-c0x00ffffff-no-rj,Guruji,"Lifestyle (parent topic)|Knowledge|Technology"
36,UClbtTCONv0ZFoM399-r4CnA,"Learning Python","Welcome to Learning Python. This is a channel to master programming in Python.",2021-04-05T17:51:32.857045Z,,DE,1142287,16500,152,https://yt3.ggpht.com/ytc/AIdro_n-RhXFUGmIRTLmfCaJ2yyaShTrTGxUxmd9PykzeuXR_A=s800-c-k-c0x00ffffff-no-rj,"python|learning python|python 3|learn python the hard way","Technology|Knowledge|Lifestyle (parent topic)"
37,UCSwSD4MeOxb-29ezJi39Xgw,"The Python Quants","This channel provides mostly instructional videos and talks by Yves Hilpisch and The Python Quants. The focus lies on Python for Finance, Artificial Intelligence and Algorithmic Trading.",2012-11-23T15:17:30Z,,,307735,10400,114,https://yt3.ggpht.com/6NzXqOiEyK4OJx4L34tj0gvayKn8946aKF84vDXSALFJY6azAac5QUeAafUGkfFT5bioDzNmE7E=s800-c-k-c0x00ffffff-no-rj,"Python|Finance|Algorithmic Trading|Artificial Intelligence|Machine Learning|Deep Learning|Data Science|AI Engineering","Technology|Knowledge|Lifestyle (parent topic)"
38,UCJTdDhg2jRKl32IhgpLFjKQ,"Com Python","Nesse canal vamos ver um pouco de Python, e como podemos criar algumas ferramentas. ",2021-07-17T18:54:19.124597Z,,BR,29953,527,18,https://yt3.ggpht.com/MldSnEQh9zBTfN4M7TzvBV9ToT3W3pWUfdG9Yknoh-BYIcCBgFIlB1POyiUOswMhMRreelYMrcY=s800-c-k-c0x00ffffff-no-rj,"python|python3|scapy|programação|redes de computadores|python para tecnicos|tecnico em informática|como suar python|python avançado|python tools|com python","Lifestyle (parent topic)|Technology|Knowledge"
39,UCHeNxWGbq_0v2lNCgWplNGQ,"Python Basics","Learn the basics of python programming language. Simple and easy to learn.",2017-03-19T20:43:27Z,,US,1110456,13900,1294,https://yt3.ggpht.com/ytc/AIdro_mhfOPX9GHb6ITpwirzvwO7bfKxTGY2kowNOxtd3cqkgA=s800-c-k-c0x00ffffff-no-rj,"python|basics|programming|python basics for absolute beginners|python programming","Technology|Knowledge|Lifestyle (parent topic)"
40,UCT6O3b2PUABjKjbmcUHQguA,"BotCity BR - Plataforma de Governança para Python","A democratização da AI e do Python nas áreas de negócio criou um desafio crítico para o C-Level: o Shadow Python. Scripts e agentes sem governança rodam em endpoints corporativos, gerando riscos de segurança, falta de rastreabilidade e lacunas de conformidade. Com +7 anos de experiência em governança de Python, desenvolvemos o BotCity Sentinel, um agente de monitoramento de Python + AI nas estações de trabalho. Ele atua como uma camada de observabilidade que detecta o uso de Python+AI, cria inventário contínuo, gera relatórios executivos e de conformidade, e entrega alertas priorizados por risco para TI e Segurança. Com o BotCity Sentinel, sua empresa garante: - Inovação Segura: liberdade para as equipes inovarem com AI sob a supervisão da TI. - Visibilidade em Endpoints: inventário em tempo real e auditoria de riscos. - Compliance sem Atrito: governança ativa sem impactar a produtividade. Escale com Governança. Saiba mais: https://www.botcity.ai ",2022-09-13T16:44:20.376322Z,,,54892,1270,50,https://yt3.ggpht.com/m-jEnO9UEmT62Q5gmDA82MBuwgU9lhx2tBIyIyTb8iq2D2L-RZpq9VDQrXIeT_Z9ob3zcov6zsA=s800-c-k-c0x00ffffff-no-rj,"RPA|Python|Selenium|Puppeteer|Playwright|Orchestration|Automation|Hyperautomation|Python RPA|RPA Python|Robotic Process Automation|Robot Framework|Web scrapping|Java RPA|Javascript RPA|Process Automation|Intelligent Automation","Technology|Knowledge|Lifestyle (parent topic)"
41,UCXd8rzn7y0g_bCXpyoEg2Sg,"Python P - Topic",,2025-09-18T18:20:24.324628Z,,,59950,128,14,https://yt3.ggpht.com/4OaAX6i2kmVPfpB-Ju3hn8q2kqBiQzf81ZZZRVL9sA46eiKNr3fqM_ANBu1qHKa1m0nu-iwKyrE=s800-c-k-c0x00ffffff-no-rj,,"Pop music|Hip hop music|Music (parent topic)"
42,UCy00NmeqM31Fkyln5Id_92g,"Dev Python","Este é o canal certo para aprender a programar e acertar o seu primeiro emprego, gerar renda e se tornar um perfeito destaque no mundo da programação, Venha aprender ",2024-05-10T18:43:10.421888Z,,BR,25239,4270,69,https://yt3.ggpht.com/43qf8vvVydTfUSobzA-Os4gbKpuyYDn-KbVsAQh4X0fHYrERHg7D_sQv9wgewkIupIxiYl9V3A=s800-c-k-c0x00ffffff-no-rj,"python|flet|sql|dev python|aprender python|inteligência artificial|machine learning|flet python|deep learning|python web development|python webscraping","Lifestyle (parent topic)|Knowledge|Technology"
43,UCLc1vUexbRTlRBJcUG9U6ug,"North Bay Python","North Bay Python is a single-track Python conference held north of the Golden Gate in in a barn on a working ranch just outside Petaluma, California. We're nonprofit and community-run, serving professionals, enthusiasts and students alike. We aim to be accessible, inclusive, and affordable.",2017-10-30T04:51:16Z,,US,491482,6550,116,https://yt3.ggpht.com/ytc/AIdro_nN-O1cGS-jXYmCTDcYAyGbTu4bW9JlFKB55JSKkFfAVA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
44,UCysULjmzRXTCvWro-83D1Uw,"Python Pará","Comunidade de usuários e desenvolvedores que utilizam Python no Pará ",2025-12-01T00:24:36.128995Z,,,7,1,2,https://yt3.ggpht.com/k0iqKC1fJVVsypNijedQYD9QVfIGdT40by2ksEi1TusenBX3RTjNgJeAtfqwohSSNaIB5kbbEw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
45,UCgw11Au74VxgP7mxDbiueEQ,"Fall in Python","Welcome to the channel! This channel focuses on Python Tutorials, Data Science and Engineering applications using Python programming language. If you are just starting learning Python, check the ""Beginner Python Tutorials"" playlist first. print(""Welcome!"") Who am I? LinkedIn: https://www.linkedin.com/in/rscorrea-me/",2020-05-28T19:29:58.683245Z,,DE,26021,4480,27,https://yt3.ggpht.com/ytc/AIdro_kpHcE5OrKsHOcz_0CrrEeOsf1FHfRGAa3kHLiefk0cQA=s800-c-k-c0x00ffffff-no-rj,"python|tutorials|programming|education|coding|how-to|engineering|math|student|science|statistics|algebra|calculus|python tutorial|learn python|python full course|data science","Lifestyle (parent topic)|Knowledge|Technology"
46,UC6PiFyqBiUjiJ7Q3DRSW2Wg,"Python au lycée","Vidéos ""Python au lycée""",2017-10-12T07:33:37Z,,FR,668365,11500,62,https://yt3.ggpht.com/ytc/AIdro_kvkycxB7PmrhykyZy8RZ_YKR3Y6nAOhfD-hWUQ03VgIg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
47,UC6vY6GlklV7cNt5MohPWdSw,"Swiss Python Summit","The summit about the programming language you love. Here you can find recorded talks of the past summits. To find the slides, visit our website https://www.python-summit.ch/recordings/",2016-02-11T15:33:30Z,,CH,41035,440,80,https://yt3.ggpht.com/ytc/AIdro_k9PJ4Nk-qQpgsUTObGJYWyX3PgOiEV7cvDvSjz5ttX1Q=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
48,UC2IRXg1rRD2yiig1Sqbf6iQ,"OpenEDG Python Institute","The OpenEDG Python Institute is an independent non-profit project venture established by the Open Education and Development Group to promote the Python programming language, train a new generation of Python programmers, and support professional careers in Python programming and related technologies. As part of its mission to improve and develop careers in Python programming, the OpenEDG Python Institute offers an independent global framework for curriculum development, skills assessment, and high-stakes Python programming exams.",2018-05-18T09:19:33Z,,,398680,3020,9,https://yt3.ggpht.com/VQmJcz8NVRWw9JiZALycR_ohyJVrwZPQqNvIL_Kt4_ZBb2FYWKEA3Booej9Jqye5kQoZLERL6Rg=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
49,UCCqLuQlsXATKEUQPXhLpvIQ,"Python Hub","Welcome to Python Hub, your go-to destination for mastering Python. Immerse yourself in the language that's shaping the digital world. Whether you're a beginner or a seasoned coder, our informative and engaging tutorials have you covered. From basics to advanced concepts, Python Hub helps you explore, learn, and innovate in coding. Dive into our practical examples or challenge yourself with our coding tasks. Don’t just learn, start coding today with us at Python Hub, where coding meets creativity and innovation! Certification Courses - https://openinapp.link/a2nz4 Python App - https://openinapp.link/m641g Social Media Handles: Instagram: https://insta.openinapp.co/bek0y LinkedIn: https://linkedin.openinapp.co/gbi2q FB: https://fb.openinapp.co/ywtsv X: https://twtr.openinapp.co/5ehmg Subscribe : ) ",2024-01-18T11:27:25.719498Z,,IN,133996,4160,261,https://yt3.ggpht.com/QBidaf7728ojBr0SYIv98HmJk-burTnGpYtq6FziRVDXDUSNA-K-4L19KB0Pq_f8h2WTBtZKTQ=s800-c-k-c0x00ffffff-no-rj,"python|Python Hub|Python Tutorials|How to python|Programming language|learn python|python for fresher|python for beginners","Lifestyle (parent topic)|Knowledge|Technology"
50,UCsQg7RfnYn1HNf0446330Cw,"Python Patashala","""You're never too old to learn, and you're never too young to teach"" Welcome to Python Pathashala! Here you’ll learn Python programming, AI/ML basics, Data Structures, and real tech concepts explained in simple, clear Telugu. This channel is created to help: • Students gain knowledge in programming • Beginners in coding • Anyone who wants to learn in Telugu language • People preparing for placements What you’ll find here: ✔ Step-by-step Python tutorials ✔ Real-world projects ✔ DSA in Python ✔ Coding logic explained simply ✔ Career guidance in AI/ML & Software My goal is to make coding easy, fun, and understandable for everyone. Subscribe and start your coding journey with me! 🚀❤️ ",2025-11-24T12:18:24.634539Z,,IN,1793,148,10,https://yt3.ggpht.com/D9LDZucLMy1TEG2X8E3AVR9G8VNNIqKQXb_yusMQWCUzHen-pKiP0x9fQ4y35VkjH0tkgINQ7Io=s800-c-k-c0x00ffffff-no-rj,"Python tutorial|Python programming|Python for beginners|Python full course|Python coding|Python Patashala|Python Patashala programming lessons|Python for absolute beginners|Python zero to hero|Python from scratch|Python easy explanation|Python simple examples|Python crash course|Python practical course|Python hands-on lessons|Python interview questions|Python for placements|Python coding interview preparation|Python for AI & ML","Lifestyle (parent topic)|Knowledge|Technology"
51,UCIB8Ysl9hLr9xNYSEH17WOw,"Python Tech",,2014-09-27T01:44:00Z,,BR,67264,856,47,https://yt3.ggpht.com/KPl1ohIziNgt5kYEHG1JsZZer5m-HRjx5siZPkKMWeiAMfzkRM0_mx-y1tzyDcOzdva7PBednOs=s800-c-k-c0x00ffffff-no-rj,python|programação|java,"Lifestyle (parent topic)|Knowledge|Technology"
52,UCRVBd_OlTnAEf-oXHTS4rNw,"Goblin Universitário Python","Goblin Universitário é um projeto de educação a baixo custo, que objetiva o suporte e acompanhamento de alunos universitários. Esse se destaca no ensino por utilizar a técnica na auto-correção durante os cursos, ou seja, é necessário que o aluno compare a sua solução à solução proposta pelo curso. Podendo este, questionar e propor melhores soluções para a mesma questão. O projeto surgiu da necessidade de alunos da Universidade de Brasília, as disciplinas Cálculo 01, Cálculo 02 e Cálculo 03 juntas tem um grande índice de reprovação e desistência em número. Para reduzir esses índices, o Goblin se propôs a resolver todas as listas de Cálculo 01, abordando da forma mais simples e direta as soluções. O método proposto aos alunos aliado aos conhecimentos obtidos nas aulas da UNB é uma tentativa de melhoria de desempenho no ensino na Universidade de Brasília. ",2023-09-19T01:11:55.907788Z,,BR,2136,73,85,https://yt3.ggpht.com/oBWrNgCV_2oe7hr1YE2pziNhHQLVMcpZMQES_3i6L5eitTt545PPD10mbTdPmFBlc3y2L9Li=s800-c-k-c0x00ffffff-no-rj,"goblin|universitario|APC|ICC|Python|Computação|UnB|UNB|Lista|Algoritmo|Strings|Tuplas|Recusividade|Beecrowd|Funções|Dicionários|Variáveis|goblin universitario|Entradas/Saída de Dados|Listas 1|Listas 2|Project Euler|expressões e instruções","Lifestyle (parent topic)|Knowledge|Technology"
53,UCWgZ7IgOixWNiZXiqpI24dA,"Aprendendo python até simular um pulsar ","Estou aprendendo python até simular um pulsar kkkj",2025-12-17T20:24:55.062448Z,pt,BR,3166,14,4,https://yt3.ggpht.com/lmRxBUJ3ksqNT5Sy02ICydWjIPGekN-vJJOJdFWm4nScA_9x6RGOghopfArCNm5uzZej1HIj4Ak=s800-c-k-c0x00ffffff-no-rj,"Programação|Python|Astronomia|Pulsar|aprendizado|humor|computação|simulação|melhoria pessoal",
54,UCJ_gIPLffA7ZTYc5gOV6MgA,"Python New Zealand","Python New Zealand - https://python.nz Videos of all keynotes and talks at Kiwi PyCon, Aotearoa New Zealand's Python conference, since 2012. Videos of meetup talks. ",2013-07-30T02:09:39Z,,NZ,922356,6570,271,https://yt3.ggpht.com/2OaHA93HDSqbt7TTytxxEQAOSBHuBsMlrd4D-7doyhxZWn_16Lz2kZBjDG9rIGwacBdLb25LYA=s800-c-k-c0x00ffffff-no-rj,"pythonnz|python|nz|kiwi|pycon|kiwipycon|conference|kiwi pycon|new zealand python|new zealand pycon|python new zealand","Technology|Knowledge|Lifestyle (parent topic)"
55,UCa-_CI6tWWffqaBbBJC5fow,"Puget Sound Programming Python - PuPPy","PuPPy is one of Seattle's largest tech meetups, focused on the Python programming language.",2019-09-22T19:24:34Z,,US,2159,75,36,https://yt3.ggpht.com/ytc/AIdro_nSyCNx0_XzsxG_Gg8ZlrpAC92sTDd4dHUvYg5xn-DAAw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
56,UCjh6ezKv0ymJ8_ifgunmbqg,"Python with Andrew","Do you want to learn to code? Looking to learn a simple and powerful programming language like Python? At Python with Andrew, you can learn the basics of Python and then start to develop your skills to solve real-world problems. I provide simple code for you to learn from - no super tricky code! Here you can learn how to build simple and easy-to-understand programs using python. Subscribe to get access to the videos and projects - more are added each week ",2022-09-07T01:41:46.641776Z,,AU,99008,703,67,https://yt3.ggpht.com/tAQ-335VwYRJM1umKxurx1dm7uF8QeEFrBAoL9vW4KVLydRN-nSMnoFqOd72wCbEtWEFbqQTodY=s800-c-k-c0x00ffffff-no-rj,"python|programming|learning to code","Technology|Knowledge|Lifestyle (parent topic)"
57,UCOkPvw0Qbon83qrJYOoMULw,"Our Python Coding Journey","Welcome to Our Python Coding Journey About: Let's embark on an exciting journey together into the world of programming? Look no further! Our Python Coding Journey is going to be your go-to resource for mastering Python, the versatile and beginner-friendly programming language. If you are a beginner in Python, I hope that we can learn together. If you are an expert in Python please feel free to help us out if you see an easier way of doing things. What We Offer: 👉 In-Depth Tutorials 👉 Practical Examples 👉 Step-by-Step Guidance 👉 Engaging and Interactive Python Basics for Beginners Mastering Loops and Conditions Building Fun Projects Tips and Tricks for Efficiency: #PythonCoding #CodingForBeginners #LearnPython #ProgrammingJourney"" Python Lists, Python Strings, Python Tutorials, Python Shorts, Python Games, Python Syntax, Python for beginners, Python Mad Libs, Python Code, Python, Python Video ",2022-03-28T13:13:13.97495Z,,PH,17532,44,22,https://yt3.ggpht.com/vntVownx8MYW6wbCp2SNGYqwM4mhZMXuVlJnbshztxVOiaDBb8-PEklP069llYsiDbxXmuMJdg=s800-c-k-c0x00ffffff-no-rj,"Python Programming|Coding for Beginners|Learn Python|Python Basics|Python for Beginners|beginner tutorials for python|python tutorials for beginners|easy python tutorials|easy python tricks|Python Language|Python Projects|beginner python projects|easy python projects|python projects for beginners|Python Variables|Python Loops|Python Functions|python tips|Programming for Newbies|python fundamentals|Python Learning Path|python lessons|python practice","Lifestyle (parent topic)|Knowledge|Technology"
58,UCC3_dSUen5cfiow8E5exgwQ,"Python Perú",,2024-06-12T04:43:09.27369Z,,,17135,1070,94,https://yt3.ggpht.com/mYl0QgPpFfZsGZAlRmhQcWvbIKPsQ_jnU2dHUcOx1CRh3LcfRXWQSAF2i0V5Nx4plX9hg64oDTY=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
59,UCprjr7gVzK3kQOwNx6HulsQ,"Python Brasil",,2020-05-16T17:20:32.74193Z,,,206,15,8,https://yt3.ggpht.com/ytc/AIdro_nk5zvpxuPTH6nCGCKYWzGMRO8_rGlKVsIObNslSGBojg=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
60,UChRKs7eGYjT48EHccNj5r_w,"Taming Python","All my Videos are basically for the students learning Python as a programming Language ",2011-12-10T10:18:44Z,,,24917,206,53,https://yt3.ggpht.com/1qEk3kFACQtCNHrXUfzWfJKCvRkHR97c-44X5wYzGlnM-4lIYQ1x4dY9JQIChBgHWWC-NGgaVw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
